Date,MSFT
2020-09-09,202.5902557373047
2020-09-10,196.9139709472656
2020-09-11,195.62911987304688
2020-09-14,196.9523468017578
2020-09-15,200.1835479736328
2020-09-16,196.6071319580078
2020-09-17,194.5552673339844
2020-09-18,192.13900756835935
2020-09-21,194.2005157470703
2020-09-22,198.87954711914065
2020-09-23,192.3307647705078
2020-09-24,194.82374572753903
2020-09-25,199.2631072998047
2020-09-28,200.81640625
2020-09-29,198.7261657714844
2020-09-30,201.6697235107422
2020-10-01,203.71206665039065
2020-10-02,197.70021057128903
2020-10-05,201.7176818847656
2020-10-06,197.4317626953125
2020-10-07,201.1903533935547
2020-10-08,201.9094085693359
2020-10-09,206.9240875244141
2020-10-12,212.283935546875
2020-10-13,213.6838226318359
2020-10-14,211.76617431640625
2020-10-15,210.61557006835935
2020-10-16,210.61557006835935
2020-10-19,205.39959716796875
2020-10-20,205.81185913085935
2020-10-21,205.9556427001953
2020-10-22,206.04200744628903
2020-10-23,207.32679748535156
2020-10-26,201.43003845214844
2020-10-27,204.4694976806641
2020-10-28,194.334716796875
2020-10-29,196.29071044921875
2020-10-30,194.13340759277344
